run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
baseline_tso,trial_level_log_reg,1583,0.8054327226784587,0.7479043392504932,1352,231,0.6678631051752921,0.7479043392504932,0.689607843137255,0.8575501177473089,0.8054327226784587,0.8238784635774714,0.8180761546146161,0.9547286954493913,10,TimeSinceOffset_pure_question | TimeSinceOffset_pure_answer_A | TimeSinceOffset_pure_answer_B | TimeSinceOffset_pure_answer_C | TimeSinceOffset_pure_answer_D | TimeSinceOffset_normalized_question | TimeSinceOffset_normalized_answer_A | TimeSinceOffset_normalized_answer_B | TimeSinceOffset_normalized_answer_C | TimeSinceOffset_normalized_answer_D,0.4,0.6666666666666666,0.5,231,0.9357262103505843,0.8291420118343196,0.8792156862745099,1352
