run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
full_last_select_pruned_t06_aic,trial_level_log_reg,3887,0.8296887059428866,0.8408101938286292,3249,638,0.728201348820412,0.8408101938286292,0.7565017551748703,0.8887001310413574,0.8296887059428866,0.846173800437794,0.9111334956210304,0.9785261957036209,21,area_dwell_proportion__correct | num_label_visits__wrong_mean | last_before_select_answer_A | num_label_visits__contrast | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | last_before_select_answer_D | skip_rate__distance_closest | area_dwell_proportion__distance_furthest | has_xyx | skip_rate__contrast | mean_max_fix_pupil_size_z__wrong_mean | last_before_select_answer_B | first_encounter_avg_pupil_size_z__correct | mean_avg_fix_pupil_size_z__distance_furthest | mean_fixations_count__distance_furthest | mean_fixations_count__contrast | mean_max_fix_pupil_size_z__contrast | first_encounter_avg_pupil_size_z__distance_closest | has_xyxy | mean_min_fix_pupil_size_z__distance_closest,0.4892665474060823,0.8573667711598746,0.623006833712984,638,0.9671361502347418,0.8242536164973838,0.8899966766367564,3249
