run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
15_most_frequent_last_select,trial_level_log_reg,1583,0.8704990524320909,0.8703460001536925,1352,231,0.7548597278288001,0.8703460001536925,0.7910820291853606,0.9108545327388952,0.8704990524320909,0.8822976880578859,0.9253887138502523,0.9826959056357997,17,ANSWER_PRESS_NUMBER | RT_normalized_question | TFD_normalized_outside__x__TFD_normalized_answer_D | has_xyx | last_before_confirm_answer_B | last_before_select_answer_A | last_before_select_answer_D | last_before_select_question | last_visited_answer_A | num_label_visits__contrast | skip_rate__distance_closest | area_dwell_proportion__correct | mean_first_fixation_duration__wrong_mean | mean_max_fix_pupil_size_z__contrast | RT_normalized_critical__x__RT_normalized_answer_B | last_before_select_answer_B | last_before_select_answer_C,0.5345744680851063,0.8701298701298701,0.6622734761120264,231,0.9751449875724938,0.8705621301775148,0.9198905822586948,1352
