term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.10045651408885162,0.0338805072352555,0.0031920163734968287,0.03405071990775084,0.1668623082699524,**
distractor,0.04234479869878262,0.019730864013777816,0.033201650390609655,0.0036723052317780974,0.08101729216578714,*
outside,0.16213991959796634,0.03518642827511707,5.43027688691046e-06,0.09317452017873688,0.23110531901719578,***
