term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.3359554251534905,0.22174382947733973,0.13108907291174726,-0.09866248062209537,0.7705733309290763,
distractor,0.044877358484298545,0.1400792028457514,0.7489862166046398,-0.2296778790933742,0.3194325960619713,
outside,0.6429124193265452,0.25646964196522376,0.012875588041520381,0.1402319210747066,1.1455929175783837,*
