term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.09852173650476798,0.02672480768038899,0.00025502742093043467,0.046141113451205557,0.1509023595583304,***
distractor,0.028051680132757606,0.022751653128615924,0.2184297506363126,-0.016541559999329603,0.07264492026484481,
outside,0.11660707715817945,0.03687697015292731,0.0016306987551502497,0.044328215658441916,0.18888593865791697,**
