run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
all_last_confirm_pruned_t05,trial_level_log_reg,1583,0.8591282375236892,0.8690732344578498,1352,231,0.7435883347421809,0.8690732344578498,0.7793121340847783,0.9090037000270733,0.8591282375236892,0.8732972726929916,0.9124913547990473,0.9793430006703016,21,area_dwell_proportion__correct | mean_first_fixation_duration__wrong_mean | mean_max_fix_pupil_size_z__wrong_mean | num_label_visits__wrong_mean | mean_max_fix_pupil_size_z__contrast | num_label_visits__contrast | mean_avg_fix_pupil_size_z__distance_furthest | skip_rate__distance_closest | mean_min_fix_pupil_size_z__distance_closest | first_encounter_avg_pupil_size_z__distance_closest | mean_fixations_count__question | area_dwell_proportion__answer_B | area_dwell_proportion__answer_C | area_dwell_proportion__answer_D | has_xyx | has_xyxy | ANSWER_PRESS_NUMBER | last_before_confirm_answer_A | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question,0.51,0.8831168831168831,0.6465927099841522,231,0.9771766694843618,0.8550295857988166,0.9120315581854044,1352
