run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
7_most_frequent_last_confirm,trial_level_log_reg,3887,0.8211988680216105,0.8288038470481875,3249,638,0.7188865501823827,0.8288038470481875,0.7454898166815191,0.882875170119905,0.8211988680216105,0.838733370006509,0.9000521983614924,0.9759702454854521,12,area_dwell_proportion__correct | has_xyx | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | num_label_visits__wrong_mean | skip_rate__distance_closest | first_encounter_avg_pupil_size_z__distance_closest | last_before_confirm_answer_A | last_before_confirm_answer_B | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question,0.47475642161204606,0.8401253918495298,0.6066779852857951,638,0.9630166787527193,0.8174823022468451,0.8843016480772432,3249
