run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
full_last_confirm_pruned_t06_aic,trial_level_log_reg,3887,0.8224852071005917,0.8276838979150566,3249,638,0.7194121796971453,0.8276838979150566,0.7462027357562846,0.8824186452031408,0.8224852071005917,0.8396675563475496,0.9043863026096285,0.9775448768252541,18,last_before_confirm_answer_A | area_dwell_proportion__correct | num_label_visits__wrong_mean | last_before_confirm_answer_B | mean_first_fixation_duration__wrong_mean | has_xyx | skip_rate__contrast | last_before_confirm_answer_C | first_encounter_avg_pupil_size_z__correct | area_dwell_proportion__distance_furthest | skip_rate__distance_closest | mean_fixations_count__contrast | num_label_visits__distance_furthest | mean_max_fix_pupil_size_z__wrong_mean | mean_fixations_count__distance_furthest | skip_rate__distance_furthest | first_encounter_avg_pupil_size_z__distance_closest | has_xyxy,0.47674418604651164,0.835423197492163,0.6070615034168565,638,0.962080173347779,0.8199445983379502,0.8853439680957128,3249
