run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
second_selected_last_all,trial_level_log_reg,3887,0.8484692564960123,0.8596020863907003,3249,638,0.7474422744072748,0.8596020863907003,0.7789338135788711,0.8982607136489521,0.8484692564960123,0.8622168601186215,0.9191050827310259,0.9807443431128762,18,area_dwell_proportion__correct | area_dwell_proportion__distance_closest | num_label_visits__correct | num_label_visits__distance_closest | last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D | last_before_confirm_answer_A | last_before_confirm_answer_B | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question | last_before_select_answer_A | last_before_select_answer_B | last_before_select_answer_C | last_before_select_answer_D | last_before_select_question,0.5229186155285314,0.8761755485893417,0.6549502050380785,638,0.9719659332860184,0.8430286241920592,0.9029174221196637,3249
