run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
5_most_frequent_last_confirm,trial_level_log_reg,3887,0.820684332390018,0.8291258655906664,3249,638,0.7186445007214092,0.8291258655906664,0.7451642144295818,0.8830035386527711,0.820684332390018,0.8383509006274547,0.8999668091749474,0.9758189013361365,10,area_dwell_proportion__correct | has_xyx | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | num_label_visits__wrong_mean | last_before_confirm_answer_A | last_before_confirm_answer_B | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question,0.47396293027360986,0.841692789968652,0.6064370412196499,638,0.9633260711692084,0.8165589412126808,0.8838913876395136,3249
