model_name,accuracy,balanced_accuracy,n_test,n_positive,n_negative,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,formula
full_features_correctness_glmer,0.8842294828916902,0.7122053952458003,3887,3249,638,0.7385786802030457,0.4561128526645768,0.563953488372093,638,0.9006584597766962,0.9682979378270237,0.9332542272322752,3249,0.819618569989871,0.7122053952458003,0.7486038578021841,0.8740551926380317,0.8842294828916902,0.8726383611677535,0.8965497944388001,0.9744868111627412,is_correct ~ skip_rate_correct + area_dwell_proportion_correct + num_label_visits_correct + skip_rate_wrong_mean + area_dwell_proportion_wrong_mean + num_label_visits_wrong_mean + seq_len + has_xyx + (1|participant_id) + (1|text_id_with_q)
