run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
full_no_last_pruned_t06_aic,trial_level_log_reg,3887,0.8096218163107796,0.7960566115834049,3249,638,0.7010669562995144,0.7960566115834049,0.7249094310317785,0.8675007434336385,0.8096218163107796,0.8274518686597209,0.8699112627854628,0.9683640796881114,14,area_dwell_proportion__correct | num_label_visits__wrong_mean | num_label_visits__contrast | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | has_xyx | area_dwell_proportion__distance_furthest | skip_rate__distance_closest | first_encounter_avg_pupil_size_z__correct | skip_rate__contrast | mean_max_fix_pupil_size_z__contrast | mean_avg_fix_pupil_size_z__distance_furthest | mean_fixations_count__distance_furthest | mean_fixations_count__contrast,0.4532967032967033,0.7758620689655172,0.5722543352601156,638,0.9488372093023256,0.8162511542012927,0.8775645268034414,3249
