group,n,k_correct,accuracy,ci_low,ci_high
> 4,7825,6677,0.8532907348242812,0.8452778313748036,0.8609569198813721
≤ 4,1894,1772,0.9355860612460402,0.9236244118333757,0.9457842890824436
