group,n,k_correct,accuracy,ci_low,ci_high
> 7,2946,2279,0.7735913102511881,0.7581279527982054,0.7883420678293429
≤ 7,6773,6170,0.9109700280525617,0.9039525465393315,0.9175215749747377
