group,n,k_correct,accuracy,ci_low,ci_high
> 3,18275,15285,0.8363885088919288,0.8309545321552622,0.8416810904434916
≤ 3,1161,1054,0.9078380706287683,0.8898274105423505,0.9231586641308069
