group,n,k_correct,accuracy,ci_low,ci_high
> 7,6443,4722,0.7328884060220394,0.7219481393236441,0.7435511215857599
≤ 7,12993,11617,0.8940968213653506,0.8886887078960399,0.8992719609483046
