run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
10_most_frequent_last_all,trial_level_log_reg,3887,0.8572163622330846,0.8629450489226972,3249,638,0.7558195126496066,0.8629450489226972,0.7880936339340942,0.9005691978669174,0.8572163622330846,0.8693906805956546,0.9304136020632343,0.9834310154816561,24,area_dwell_proportion__correct | has_xyx | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | num_label_visits__wrong_mean | skip_rate__distance_closest | first_encounter_avg_pupil_size_z__distance_closest | mean_max_fix_pupil_size_z__wrong_mean | area_dwell_proportion__distance_furthest | has_xyxy | last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D | last_before_confirm_answer_A | last_before_confirm_answer_B | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question | last_before_select_answer_A | last_before_select_answer_B | last_before_select_answer_C | last_before_select_answer_D | last_before_select_question,0.5403304178814383,0.8714733542319749,0.6670665866826635,638,0.9713086074177747,0.8544167436134195,0.9091206811855248,3249
