TRIAL_INDEX,participant_id,critical,distractor,outside,answer_A,answer_B,answer_C,answer_D,question,loc_answer_A,loc_answer_B,loc_answer_C,loc_answer_D,loc_question,selected_answer_label,selected_answer_position,dwell_selected,screenloc_selected
46,l60_505,114.22222222222223,159.14285714285714,56.925,158.375,207.625,129.0,104.75,0.0,answer_3,answer_0,answer_1,answer_2,question,A,3,158.375,answer_3
46,l6_176,231.9,99.4,73.45070422535211,249.25,149.6,121.57142857142857,111.71428571428571,26.25,answer_2,answer_3,answer_0,answer_1,question,A,2,249.25,answer_2
46,l6_330,106.88888888888889,70.42857142857143,108.58823529411765,0.0,236.28571428571428,99.25,91.33333333333333,0.0,answer_0,answer_1,answer_3,answer_2,question,A,0,0.0,answer_0
46,l6_70,270.9,82.0,116.04237288135593,170.08333333333334,0.0,76.75,77.54545454545455,23.25,answer_3,answer_1,answer_0,answer_2,question,A,3,170.08333333333334,answer_3
46,l7_183,128.22222222222223,103.6,78.27272727272727,195.42857142857142,102.5,159.14285714285714,134.71428571428572,30.0,answer_1,answer_3,answer_2,answer_0,question,A,1,195.42857142857142,answer_1
46,l7_333,355.2352941176471,105.25,164.65151515151516,79.75,147.4,50.5,395.6666666666667,0.0,answer_1,answer_0,answer_3,answer_2,question,A,1,79.75,answer_1
46,l7_71,192.0909090909091,228.21428571428572,166.12820512820514,122.36363636363636,156.85714285714286,55.3125,72.18181818181819,0.0,answer_0,answer_1,answer_2,answer_3,question,A,0,122.36363636363636,answer_0
46,l8_185,156.70967741935485,562.5,160.32926829268294,152.75,140.22222222222223,138.5,140.375,20.666666666666668,answer_0,answer_3,answer_2,answer_1,question,A,0,152.75,answer_0
46,l8_335,154.21951219512195,163.30769230769232,206.1578947368421,457.4,0.0,75.66666666666667,0.0,81.85714285714286,answer_0,answer_1,answer_2,answer_3,question,A,0,457.4,answer_0
46,l8_76,140.57894736842104,118.33333333333333,173.89333333333335,388.375,751.1666666666666,177.58333333333334,227.83333333333334,0.0,answer_2,answer_0,answer_1,answer_3,question,B,0,751.1666666666666,answer_0
46,l9_195,129.45454545454547,96.83333333333333,131.2258064516129,158.44444444444446,162.125,76.875,120.66666666666667,16.625,answer_0,answer_1,answer_2,answer_3,question,A,0,158.44444444444446,answer_0
46,l9_536,291.8125,196.44444444444446,209.55,298.0,219.28571428571428,298.875,125.3,15.333333333333334,answer_0,answer_2,answer_3,answer_1,question,A,0,298.0,answer_0
47,l10_39,200.625,80.0,199.01052631578946,186.25,240.0,94.5,127.75,16.2,answer_3,answer_1,answer_2,answer_0,question,A,3,186.25,answer_3
47,l10_494,433.4,157.0,215.0793650793651,183.42857142857142,168.66666666666666,87.375,115.9,19.857142857142858,answer_0,answer_2,answer_1,answer_3,question,A,0,183.42857142857142,answer_0
47,l11_342,176.42424242424244,218.25,122.16666666666667,74.0,87.8,140.0,0.0,0.0,answer_2,answer_0,answer_3,answer_1,question,A,2,74.0,answer_2
47,l11_40,119.27027027027027,74.14285714285714,68.0,112.81818181818181,78.3076923076923,107.42857142857143,45.46153846153846,10.615384615384615,answer_0,answer_2,answer_1,answer_3,question,A,0,112.81818181818181,answer_0
47,l11_525,89.14285714285714,261.0,75.40425531914893,72.85714285714286,214.33333333333334,59.625,59.2,0.0,answer_2,answer_0,answer_3,answer_1,question,B,0,214.33333333333334,answer_0
47,l12_343,120.43333333333334,15.310344827586206,0.0,277.0,0.0,0.0,0.0,15.1,answer_2,answer_1,answer_0,answer_3,question,A,2,277.0,answer_2
47,l12_41,106.40625,247.3,267.0,107.71428571428571,88.42857142857143,107.5,169.25,0.0,answer_0,answer_3,answer_2,answer_1,question,A,0,107.71428571428571,answer_0
47,l13_206,166.63636363636363,182.0625,197.80769230769232,183.14285714285714,79.22222222222223,356.2857142857143,98.0,186.42857142857142,answer_0,answer_2,answer_1,answer_3,question,C,1,356.2857142857143,answer_1
47,l13_347,87.45454545454545,52.0,66.91358024691358,280.0,60.0,49.166666666666664,58.0,7.333333333333333,answer_1,answer_0,answer_3,answer_2,question,A,1,280.0,answer_1
47,l13_42,280.35714285714283,61.36363636363637,141.17073170731706,112.66666666666667,46.18181818181818,54.75,157.44444444444446,17.11111111111111,answer_0,answer_3,answer_2,answer_1,question,A,0,112.66666666666667,answer_0
47,l14_212,568.7727272727273,238.0,159.74683544303798,627.0,119.0,145.0,243.0,0.0,answer_3,answer_2,answer_1,answer_0,question,A,3,627.0,answer_3
47,l14_349,140.53333333333333,108.83333333333333,125.61206896551724,184.5,22.857142857142858,46.25,0.0,0.0,answer_1,answer_2,answer_3,answer_0,question,A,1,184.5,answer_1
47,l14_43,151.41176470588235,90.92307692307692,96.5625,154.0909090909091,81.0,34.92857142857143,101.625,19.2,answer_1,answer_2,answer_0,answer_3,question,A,1,154.0909090909091,answer_1
47,l15_351,112.08,192.0,112.86301369863014,80.625,30.90909090909091,23.0,92.72727272727273,5.818181818181818,answer_3,answer_0,answer_1,answer_2,question,A,3,80.625,answer_3
47,l15_45,140.64705882352942,191.5,140.28205128205127,227.08333333333334,149.08333333333334,106.33333333333333,154.3,10.357142857142858,answer_2,answer_0,answer_3,answer_1,question,A,2,227.08333333333334,answer_2
47,l16_215,139.5,200.28125,182.24590163934425,251.5,273.7142857142857,123.18181818181819,126.63636363636364,17.625,answer_2,answer_1,answer_0,answer_3,question,A,2,251.5,answer_2
47,l16_46,296.8529411764706,369.0,136.35555555555555,146.88888888888889,145.1818181818182,86.14285714285714,129.77777777777777,5.846153846153846,answer_0,answer_3,answer_1,answer_2,question,B,3,145.1818181818182,answer_3
