model_name,accuracy,balanced_accuracy,n_test,n_positive,n_negative,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,formula
full_features_correctness_glmer,0.8590172369436584,0.6322538596394742,3887,3249,638,0.6573426573426573,0.2946708463949843,0.4069264069264069,638,0.8750347125798389,0.9698368728839643,0.92,3249,0.766188684961248,0.6322538596394742,0.6634632034632035,0.8393034207760514,0.8590172369436584,0.8357857081602901,0.8622633827046856,0.9652341493171129,is_correct ~ area_dwell_proportion_answer_A + num_label_visits_wrong_mean + num_label_visits_contrast + area_dwell_proportion_answer_D + mean_first_fixation_duration_wrong_mean + num_label_visits_distance_furthest + has_xyx + area_dwell_proportion_answer_B + mean_max_fix_pupil_size_z_wrong_mean + skip_rate_distance_closest + area_dwell_proportion_answer_C + mean_max_fix_pupil_size_z_contrast + first_encounter_avg_pupil_size_z_distance_closest + num_label_visits_question + (1|participant_id) + (1|text_id_with_q)
