term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.16057954052127524,0.03312951437977361,2.2538664418885226e-06,0.09564569233691897,0.2255133887056315,***
distractor,0.006775967043835902,0.01767066951400824,0.7018968897613759,-0.027858545203620244,0.041410479291292046,
outside,0.12734628358517947,0.029403066522125938,2.1354045109886156e-05,0.06971627320181262,0.1849762939685463,***
