term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.03869168845312668,0.013193392873803172,0.0036055607597686424,0.01283263842047246,0.0645507384857809,**
distractor,0.015260750450164094,0.009343862486708869,0.10355809898273044,-0.0030532200237852886,0.033574720924113476,
outside,0.15128880922266655,0.016995890212765,1.194186980784487e-16,0.11797686440564714,0.18460075403968595,***
