term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.02277165631927563,0.014541377734801499,0.11817267417079269,-0.005729444040935304,0.05127275667948657,
distractor,0.02428261710280034,0.01224241609607015,0.04821148766792783,0.00028748155450284557,0.048277752651097836,*
outside,0.17596162112818514,0.01938405760040626,1.0532076003982519e-17,0.13796886823138887,0.2139543740249814,***
