term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.028219266837874978,0.016696024335126156,0.09171096810363598,-0.004504940858972288,0.06094347453472224,.
distractor,0.02090443646108028,0.021494805806221932,0.33217923453579545,-0.021225382919114705,0.06303425584127527,
outside,0.20243544200426214,0.03314063040325469,4.624633347399224e-09,0.13747980641388297,0.2673910775946413,***
