term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.10737966265772587,0.03022882348437686,0.0005384433915164405,0.04813116862834723,0.1666281566871045,***
distractor,0.04230209153131813,0.018979256502459955,0.029106249434521822,0.005102748786496615,0.07950143427613965,*
outside,0.16915317816499423,0.03374802890690601,1.3645958021218777e-06,0.10300704150745846,0.23529931482253,***
