term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.08435183670487988,0.019911362276748723,3.513875563453496e-05,0.04532556664245238,0.12337810676730737,***
distractor,0.018722948590094643,0.012265106326117218,0.12980831223934602,-0.005316659809095105,0.04276255698928439,
outside,0.12807820346211954,0.024113923026987852,2.8814337241680224e-07,0.08081491432922336,0.17534149259501572,***
