term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.10433671196666633,0.022422481522957158,7.714343217400604e-06,0.0603886481816703,0.14828477575166235,***
distractor,0.002675531898031962,0.017523641206330338,0.878741534688748,-0.031670804866375496,0.03702186866243942,
outside,0.15610561433948247,0.031066223918509127,1.7476491429467107e-06,0.09521581545920459,0.21699541321976035,***
