pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,3463,2813,0.8123014727115218,0.7989527584988235,0.8249580656934324
not_matching,6254,5077,0.8118004477134634,0.8019226348522789,0.8212954408497332
