pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,3563,3166,0.8885770418186921,0.8778236525299092,0.8984934118443539
not_matching,6156,5283,0.8581871345029239,0.8492488417219891,0.8666786587513996
