pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,9799,8325,0.8495764873966731,0.8423613304263166,0.8565176558463986
not_matching,9637,8014,0.8315865933381758,0.8239829520270525,0.8389259790770536
