pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,4892,4192,0.856909239574816,0.8468163941970601,0.866441975926679
not_matching,14516,12123,0.8351474235326536,0.8290227208799235,0.8410947823303043
