pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,5086,4474,0.8796696814785686,0.8704403052992897,0.8883259399999746
not_matching,4633,3975,0.8579753939132312,0.847626794852859,0.8677308313382105
