pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,4900,4076,0.8318367346938775,0.8211053402551122,0.8420482167439557
not_matching,14508,12239,0.8436035290874001,0.8376020059811758,0.8494231335435004
