pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,2458,1986,0.8079739625711961,0.7919261354658096,0.8230606289141571
not_matching,7245,5894,0.8135265700483092,0.8043925150684864,0.8223283116081511
