pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,11368,9551,0.8401653764954258,0.8333141586778715,0.8467867671035781
not_matching,8068,6788,0.8413485374318295,0.8332140317013402,0.8491581298138214
