pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,2521,2062,0.817929393097977,0.8023851020987145,0.8325062114791353
not_matching,7182,5818,0.8100807574491785,0.8008443356722913,0.8189856366443821
