pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,10525,9203,0.874394299287411,0.8679259250551254,0.8805894671794772
not_matching,8911,7136,0.8008079901245652,0.792386495380042,0.8089702354002334
