pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,2477,2179,0.8796931772305208,0.866290035362622,0.891920404191439
not_matching,7228,6256,0.8655229662423907,0.8574632798125152,0.8731943164489957
