pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,3845,3374,0.8775032509752926,0.8667615641987102,0.8874913517955464
not_matching,5874,5075,0.8639768471229146,0.854971688599714,0.8725062345889613
