pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,5040,4413,0.8755952380952381,0.8661962054845647,0.8844221327281183
not_matching,4679,4036,0.8625774738191921,0.8524143554349106,0.8721457065582177
