pref_group,n_trials,n_correct,acc,ci_low,ci_high
matching,6763,5845,0.8642614224456602,0.8558911227919342,0.8722181327875077
not_matching,12673,10494,0.8280596543833346,0.8213909254581103,0.8345295523997182
