run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
3_most_frequent_last_all,trial_level_log_reg,1583,0.8749210360075805,0.8711400778708471,1352,231,0.7597328535063819,0.8711400778708471,0.7958967586659582,0.9118246704484829,0.8749210360075805,0.8858320022192157,0.9202400163938624,0.9817427782137202,17,ANSWER_PRESS_NUMBER | RT_normalized_question | TFD_normalized_outside__x__TFD_normalized_answer_D | last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D | last_before_confirm_answer_A | last_before_confirm_answer_B | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question | last_before_select_answer_A | last_before_select_answer_B | last_before_select_answer_C | last_before_select_answer_D | last_before_select_question,0.5449591280653951,0.8658008658008658,0.6688963210702341,231,0.9745065789473685,0.8764792899408284,0.9228971962616822,1352
