group,n,k_correct,accuracy,ci_low,ci_high
> 300.0,842,461,0.5475059382422803,0.5137456727219443,0.580834683694671
≤ 300.0,18594,15878,0.8539313757125955,0.8487818207845228,0.8589347133750111
