group,n,k_correct,accuracy,ci_low,ci_high
> 250.0,592,368,0.6216216216216216,0.5818877141239086,0.6597872545254774
≤ 250.0,9127,8081,0.8853949819217706,0.8786969460037027,0.8917687249811054
