group,n,k_correct,accuracy,ci_low,ci_high
> 400.0,194,109,0.5618556701030928,0.49150592412968364,0.6298032444172751
≤ 400.0,9523,7781,0.8170744513283629,0.8091821838452006,0.8247110048481016
