area,term,estimate,ci_low,ci_high
answer_A,C(area_label)[answer_A],-0.028203978464727237,-0.051172583986319076,-0.005235372943135402
answer_B,C(area_label)[answer_B],-0.04383305683525023,-0.06704053298845727,-0.020625580682043194
answer_C,C(area_label)[answer_C],-0.05363429851013519,-0.07683853696291189,-0.030430060057358484
answer_D,C(area_label)[answer_D],-0.03099146827611823,-0.05418621570341928,-0.007796720848817183
