run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
raw_preselected_with_last(confirm),trial_level_log_reg,3888,0.8117283950617284,0.8245537274827349,3221,667,0.7170753211189969,0.8245537274827349,0.7411687755623955,0.8775958728120489,0.8117283950617284,0.8299418140852016,0.8951097254849756,0.9731367385981471,12,skip_rate__correct | area_dwell_proportion__correct | num_label_visits__correct | skip_rate__wrong_mean | area_dwell_proportion__wrong_mean | num_label_visits__wrong_mean | seq_len | has_xyx | last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D,0.4727120067170445,0.8440779610194903,0.6060279870828849,667,0.9614386355209492,0.8050294939459796,0.8763095640419061,3221
