run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
select_1_plus_rt,trial_level_log_reg,1583,0.8161718256475048,0.8044423525192756,1352,231,0.6934837286535237,0.8044423525192756,0.7199175536038378,0.8806039418919629,0.8161718256475048,0.8361902248979655,0.8613149670841977,0.9687332699743432,18,skip_rate__correct | area_dwell_proportion__correct | num_label_visits__correct | skip_rate__wrong_mean | area_dwell_proportion__wrong_mean | num_label_visits__wrong_mean | seq_len | has_xyx | RT_pure_question | RT_pure_answer_A | RT_pure_answer_B | RT_pure_answer_C | RT_pure_answer_D | RT_normalized_question | RT_normalized_answer_A | RT_normalized_answer_B | RT_normalized_answer_C | RT_normalized_answer_D,0.42924528301886794,0.7878787878787878,0.5557251908396946,231,0.9577221742881795,0.8210059171597633,0.8841099163679809,1352
