text_region,TFD_pure_answer_A,TFD_pure_answer_B,TFD_pure_answer_C,TFD_pure_answer_D,TFD_pure_question
TFD_pure_distractor,0.09875516890296254,0.06453139746076982,0.163256576487523,0.10139599680475185,0.0018463629089721413
TFD_pure_critical,0.04578372695683539,0.04106148167073594,0.059276993457332845,0.031099603743820755,0.028051409436489202
TFD_pure_outside,0.06193311797363117,0.02757200249402872,0.033264135106413066,0.08550823230619004,0.03052324302510773
