text_region,TFD_normalized_answer_A,TFD_normalized_answer_B,TFD_normalized_answer_C,TFD_normalized_answer_D,TFD_normalized_question
TFD_normalized_distractor,0.03814027428393144,0.023336608849140118,0.03922011252061588,0.055907983035389144,0.00698702333223426
TFD_normalized_critical,0.0699840237722443,0.09118399222891882,0.05167756181286419,0.06470424169629785,0.03482557391372106
TFD_normalized_outside,0.052468033681733695,0.04672311252494271,0.0570121845139825,0.047123731076007404,0.026731570221003937
