run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
raw_preselected_no_last,trial_level_log_reg,3888,0.7674897119341564,0.7580295539904682,3221,667,0.6696351277620474,0.7580295539904682,0.6847326272281065,0.844404783689017,0.7674897119341564,0.7908378452698994,0.8346244449957573,0.9572472805217671,8,skip_rate__correct | area_dwell_proportion__correct | num_label_visits__correct | skip_rate__wrong_mean | area_dwell_proportion__wrong_mean | num_label_visits__wrong_mean | seq_len | has_xyx,0.403580146460537,0.7436281859070465,0.5232067510548524,667,0.9356901090635578,0.7724309220738901,0.8462585034013606,3221
