run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
full_no_last_pruned_t08_aic,trial_level_log_reg,3887,0.7959866220735786,0.7904194779970881,3249,638,0.6909713917004146,0.7904194779970881,0.7123441972616812,0.8644026165608392,0.7959866220735786,0.8165380766432958,0.866903344265079,0.9671580969149944,21,area_dwell_proportion__correct | num_label_visits__wrong_mean | num_label_visits__correct | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | num_label_visits__distance_closest | has_xyx | skip_rate__contrast | mean_max_fix_pupil_size_z__wrong_mean | mean_first_fixation_duration__distance_closest | area_dwell_proportion__distance_furthest | area_dwell_proportion__distance_closest | first_encounter_avg_pupil_size_z__contrast | mean_first_fixation_duration__distance_furthest | mean_fixations_count__distance_furthest | mean_fixations_count__distance_closest | mean_dwell_time__correct | skip_rate__distance_closest | mean_avg_fix_pupil_size_z__distance_furthest | mean_min_fix_pupil_size_z__distance_closest | first_encounter_avg_pupil_size_z__distance_closest,0.4327840416305291,0.7821316614420063,0.5572305974316024,638,0.9491587417702999,0.7987072945521699,0.86745779709176,3249
