run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
select_1_last_select,trial_level_log_reg,1583,0.8370183196462413,0.8345932913240606,1352,231,0.7169384170797937,0.8345932913240606,0.7479560703230297,0.8938235297959405,0.8370183196462413,0.8540546691448365,0.8951016931786162,0.9746975071325971,13,skip_rate__correct | area_dwell_proportion__correct | num_label_visits__correct | skip_rate__wrong_mean | area_dwell_proportion__wrong_mean | num_label_visits__wrong_mean | seq_len | has_xyx | last_before_select_answer_A | last_before_select_answer_B | last_before_select_answer_C | last_before_select_answer_D | last_before_select_question,0.46715328467153283,0.8311688311688312,0.5981308411214953,231,0.9667235494880546,0.8380177514792899,0.8977812995245642,1352
