model_name,accuracy,balanced_accuracy,n_test,n_positive,n_negative,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,formula
full_features_correctness_julia_glmer,0.8371494726009776,0.8144126333542705,3887,3249,638,0.5025227043390514,0.780564263322884,0.6114180478821363,638,0.9516574585635359,0.8482610033856571,0.8969894222945484,3249,0.7270900814512937,0.8144126333542705,0.7542037350883424,0.8779378873787607,0.8371494726009776,0.8501166317426783,0.8906825442311163,0.9731657675256775,is_correct ~ 1 + skip_rate_correct + area_dwell_proportion_correct + num_label_visits_correct + skip_rate_wrong_mean + area_dwell_proportion_wrong_mean + num_label_visits_wrong_mean + seq_len + has_xyx + (1|participant_id) + (1|text_id_with_q)
