run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
15_most_frequent_last_ans,trial_level_log_reg,1583,0.8698673404927353,0.8699761776684853,1352,231,0.7541404383915964,0.8699761776684853,0.7903262725813753,0.9106300128854165,0.8698673404927353,0.8817781055338211,0.9247835497835497,0.982537238409442,18,ANSWER_PRESS_NUMBER | RT_normalized_question | TFD_normalized_outside__x__TFD_normalized_answer_D | has_xyx | last_before_confirm_answer_B | last_before_select_answer_A | last_before_select_answer_D | last_before_select_question | last_visited_answer_A | num_label_visits__contrast | skip_rate__distance_closest | area_dwell_proportion__correct | mean_first_fixation_duration__wrong_mean | mean_max_fix_pupil_size_z__contrast | RT_normalized_critical__x__RT_normalized_answer_B | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D,0.53315649867374,0.8701298701298701,0.6611842105263158,231,0.9751243781094527,0.8698224852071006,0.9194683346364347,1352
