run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
10_most_frequent_last_ans,trial_level_log_reg,1583,0.8553379658875553,0.8578809011501319,1352,231,0.7377832665322135,0.8578809011501319,0.7722878753330029,0.9043810136590632,0.8553379658875553,0.8696719250313848,0.9173198596275518,0.9829532472094739,13,ANSWER_PRESS_NUMBER | RT_normalized_question | TFD_normalized_outside__x__TFD_normalized_answer_D | has_xyx | last_before_confirm_answer_B | last_before_select_answer_A | last_before_select_answer_D | last_before_select_question | last_visited_answer_A | num_label_visits__contrast | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D,0.5025252525252525,0.8614718614718615,0.6347687400318979,231,0.9730412805391744,0.8542899408284024,0.909807010634108,1352
