run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
10_most_frequent,trial_level_log_reg,3887,0.7849241059943401,0.7787636128213069,3249,638,0.6808990188650893,0.7787636128213069,0.699895677949259,0.8587703368051509,0.7849241059943401,0.8071983486238394,0.8495630678742723,0.9637838108624285,10,area_dwell_proportion__correct | has_xyx | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | num_label_visits__wrong_mean | skip_rate__distance_closest | first_encounter_avg_pupil_size_z__distance_closest | mean_max_fix_pupil_size_z__wrong_mean | area_dwell_proportion__distance_furthest | has_xyxy,0.4161016949152542,0.7695924764890282,0.5401540154015402,638,0.9456963428149243,0.7879347491535857,0.8596373404969778,3249
