run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
SELECTION + LAST + RT,trial_level_log_reg,240,0.85,0.8292682926829269,205,35,0.72648835202761,0.8292682926829269,0.7579560735096369,0.8931310516728981,0.85,0.863682205289108,0.937142857142857,0.9893424307577434,14,area_dwell_proportion__correct | area_dwell_proportion__question | skip_rate__correct | has_xyx | ANSWER_PRESS_NUMBER | num_label_visits__correct | num_label_visits__contrast | mean_fixations_count__question | mean_fixations_count__wrong_mean | mean_max_fix_pupil_size_z__correct | last_before_confirm_correct | last_before_confirm_question | RT_normalized_correct | RT_normalized_wrong_mean,0.49122807017543857,0.8,0.6086956521739131,35,0.9617486338797814,0.8585365853658536,0.9072164948453608,205
