_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,8030,7270,0.814,5.0095,2.91175,0.9053549190535491,0.8987570788273411,0.9115650963074038
1,7745,6547,5.0095,9.205,7.1072500000000005,0.8453195610071014,0.8370952471411308,0.8532014805658854
2,2351,1719,9.205,13.400500000000001,11.30275,0.7311782220331774,0.7128902707802115,0.7487119023765733
3,757,481,13.400500000000001,17.596,15.49825,0.6354029062087186,0.6005112991061453,0.6689271753410985
4,300,194,17.596,21.7915,19.69375,0.6466666666666666,0.5910319849316535,0.6985926089356772
5,141,70,21.7915,25.987000000000002,23.88925,0.49645390070921985,0.41512088716989126,0.5779750189786187
6,55,25,25.987000000000002,30.1825,28.08475,0.45454545454545453,0.330250717464462,0.584775386516395
7,24,18,30.1825,34.378,32.28025,0.75,0.5510017468789357,0.8800079652065766
8,11,5,34.378,38.5735,36.475750000000005,0.45454545454545453,0.2127095754398805,0.7199122443100117
