_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,6657,6080,814.0,6846.4,3830.2,0.9133243202643834,0.9063247539066067,0.9198471220317131
1,2445,1987,6846.4,12878.8,9862.599999999999,0.812678936605317,0.7967270817080851,0.8276497665127227
2,434,283,12878.8,18911.199999999997,15894.999999999998,0.652073732718894,0.6061036122550792,0.6953752787411166
3,122,69,18911.199999999997,24943.6,21927.399999999998,0.5655737704918032,0.4769431254810574,0.6502008396306386
4,39,18,24943.6,30976.0,27959.8,0.46153846153846156,0.3156664723404835,0.6143081317826119
5,12,9,30976.0,37008.399999999994,33992.2,0.75,0.46768966087934005,0.9110599603710386
