_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,4876,4483,814.0,5338.3,3076.15,0.9194011484823625,0.9114260137633872,0.9267159455985723
1,3544,3078,5338.3,9862.6,7600.450000000001,0.868510158013544,0.856983908934116,0.879238362093993
2,851,620,9862.6,14386.900000000001,12124.75,0.7285546415981199,0.6976982279576709,0.7573568372146371
3,265,169,14386.900000000001,18911.2,16649.050000000003,0.6377358490566037,0.578277245736432,0.6932581118867929
4,99,57,18911.2,23435.5,21173.35,0.5757575757575758,0.4773648481449719,0.6684905255559431
5,46,23,23435.5,27959.800000000003,25697.65,0.5,0.3611870167007236,0.6388129832992764
6,18,9,27959.800000000003,32484.100000000002,30221.950000000004,0.5,0.2903070395897999,0.7096929604102
7,10,7,32484.100000000002,37008.4,34746.25,0.7,0.39677321997956516,0.892210712513788
