_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,3700,3269,0.894,5.086833333333334,2.990416666666667,0.8835135135135135,0.8727763229999396,0.8934551486699073
1,3967,3245,5.086833333333334,9.279666666666667,7.183250000000001,0.817998487522057,0.8056855897555113,0.8296960885264932
2,1299,916,9.279666666666667,13.472500000000002,11.376083333333334,0.7051578137028484,0.6797856271779027,0.7293201305749969
3,445,282,13.472500000000002,17.665333333333333,15.568916666666667,0.6337078651685393,0.5879761918670293,0.677150748238344
4,164,102,17.665333333333333,21.858166666666666,19.76175,0.6219512195121951,0.5457470518650229,0.6925728878876962
5,79,41,21.858166666666666,26.051000000000002,23.954583333333332,0.5189873417721519,0.41050913955969837,0.6257045501807218
6,31,14,26.051000000000002,30.243833333333335,28.14741666666667,0.45161290322580644,0.29161482836586106,0.6222812039633085
7,13,12,30.243833333333335,34.43666666666667,32.34025,0.9230769230769231,0.6668546607175265,0.9862899336203037
