_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,8966,7430,0.894,13.4725,7.18325,0.8286861476689716,0.8207466150566447,0.836344141150243
1,688,425,13.4725,26.051,19.76175,0.6177325581395349,0.5808622456780068,0.6532953996558384
2,50,28,26.051,38.6295,32.34025,0.56,0.4230578680014353,0.6883801278976466
