_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,6192,5370,894.0,7183.25,4038.625,0.8672480620155039,0.8585684315742712,0.87547228373388
1,2774,2060,7183.25,13472.5,10327.875,0.7426099495313626,0.7260125424510595,0.7585363245541721
2,548,345,13472.5,19761.75,16617.125,0.6295620437956204,0.5883573620134451,0.6689628545124565
3,140,80,19761.75,26051.0,22906.375,0.5714285714285714,0.4886248912364871,0.6504169436707997
4,39,22,26051.0,32340.25,29195.625,0.5641025641025641,0.40975423474522105,0.7069547583829534
5,11,6,32340.25,38629.5,35484.875,0.5454545454545454,0.2800877556899882,0.7872904245601194
